"Sanction Counts, Trend"
"All Districts"

"",,,"Year",,,,
"New Beginnings Inc., Family Academy District","=""2800013""","Bus Suspension","*",7,12,"*",16
"New Britain School District","=""0890011""","In-School Suspension",3647,5680,4145,3012,2562
"New Britain School District","=""0890011""","Out-of-School Suspension",1990,2314,2127,1523,1374
"New Britain School District","=""0890011""","Expulsion",0,"*",45,"*",40
"New Britain School District","=""0890011""","Bus Suspension","*","*",36,98,60
"New Canaan School District","=""0900011""","In-School Suspension",46,0,24,14,25
"New Canaan School District","=""0900011""","Out-of-School Suspension",7,0,8,"*","*"
"New Canaan School District","=""0900011""","Expulsion",0,0,0,"*",0
"New Canaan School District","=""0900011""","Bus Suspension",0,0,0,"*",0
"New Fairfield School District","=""0910011""","In-School Suspension",264,253,181,168,129
"New Fairfield School District","=""0910011""","Out-of-School Suspension",38,47,36,18,12
"New Fairfield School District","=""0910011""","Expulsion","*","*","*",0,0
"New Fairfield School District","=""0910011""","Bus Suspension","*","*","*",0,0
"New Hartford School District","=""0920011""","In-School Suspension","*","*",10,9,"*"
"New Hartford School District","=""0920011""","Out-of-School Suspension",0,"*","*",0,"*"
"New Hartford School District","=""0920011""","Expulsion","*",0,0,0,0
"New Hartford School District","=""0920011""","Bus Suspension",0,"*","*",0,"*"
"New Haven School District","=""0930011""","In-School Suspension",720,700,735,762,623
"New Haven School District","=""0930011""","Out-of-School Suspension",3198,1974,1958,2822,2640
"New Haven School District","=""0930011""","Expulsion",71,86,58,40,30
"New Haven School District","=""0930011""","Bus Suspension",0,"*","*",78,78
"New London School District","=""0950011""","In-School Suspension",1085,1200,1270,1360,793
"New London School District","=""0950011""","Out-of-School Suspension",432,504,425,458,318
"New London School District","=""0950011""","Expulsion",18,"*","*",13,17
"New London School District","=""0950011""","Bus Suspension","*","*",71,58,45
"New Milford School District","=""0960011""","In-School Suspension",577,848,731,752,535
"New Milford School District","=""0960011""","Out-of-School Suspension",179,148,104,129,88
"New Milford School District","=""0960011""","Expulsion","*","*","*",0,"*"
"New Milford School District","=""0960011""","Bus Suspension",7,"*","*",7,0
"Newington School District","=""0940011""","In-School Suspension",678,641,600,411,371
"Newington School District","=""0940011""","Out-of-School Suspension",91,72,92,50,56
"Newington School District","=""0940011""","Expulsion",7,8,"*","*",6
"Newington School District","=""0940011""","Bus Suspension","*",21,6,"*",7
"Newtown School District","=""0970011""","In-School Suspension",155,161,144,150,124
"Newtown School District","=""0970011""","Out-of-School Suspension",19,29,29,51,74
"Newtown School District","=""0970011""","Expulsion","*","*",0,"*","*"
"Newtown School District","=""0970011""","Bus Suspension","*",0,0,6,"*"
"Norfolk School District","=""0980011""","In-School Suspension",0,0,0,"*","*"
"Norfolk School District","=""0980011""","Out-of-School Suspension",0,0,0,"*","*"
"Norfolk School District","=""0980011""","Expulsion",0,0,0,0,0
"Norfolk School District","=""0980011""","Bus Suspension",0,0,0,0,"*"
"North Branford School District","=""0990011""","In-School Suspension",305,424,235,243,190
"North Branford School District","=""0990011""","Out-of-School Suspension",45,74,75,88,59
"North Branford School District","=""0990011""","Expulsion","*","*","*","*",0
"North Branford School District","=""0990011""","Bus Suspension","*","*",0,7,"*"
"North Canaan School District","=""1000011""","In-School Suspension","*",9,9,"*",0
"North Canaan School District","=""1000011""","Out-of-School Suspension",0,0,"*",0,0
"North Canaan School District","=""1000011""","Expulsion",0,0,0,0,0
"North Canaan School District","=""1000011""","Bus Suspension","*","*","*",0,0
"North Haven School District","=""1010011""","In-School Suspension",76,226,113,105,98
"North Haven School District","=""1010011""","Out-of-School Suspension",80,57,72,62,63
"North Haven School District","=""1010011""","Expulsion","*",0,"*",12,0
"North Haven School District","=""1010011""","Bus Suspension",31,11,"*","*",0
"North Stonington School District","=""1020011""","In-School Suspension",110,25,42,35,35
"North Stonington School District","=""1020011""","Out-of-School Suspension","*","*",0,16,15
"North Stonington School District","=""1020011""","Expulsion","*",6,"*","*","*"
"North Stonington School District","=""1020011""","Bus Suspension",0,0,0,"*",0
"Norwalk School District","=""1030011""","In-School Suspension",1533,1262,928,782,807
"Norwalk School District","=""1030011""","Out-of-School Suspension",575,548,357,227,261
"Norwalk School District","=""1030011""","Expulsion",44,54,33,30,32
"Norwalk School District","=""1030011""","Bus Suspension","*",9,"*",6,8
"Norwich Free Academy District","=""9010022""","In-School Suspension",693,793,639,445,332
"Norwich Free Academy District","=""9010022""","Out-of-School Suspension",126,209,275,222,240
"Norwich Free Academy District","=""9010022""","Expulsion",12,9,17,41,22
"Norwich Free Academy District","=""9010022""","Bus Suspension","*",0,0,"*","*"
"Norwich School District","=""1040011""","In-School Suspension",529,473,272,249,391
"Norwich School District","=""1040011""","Out-of-School Suspension",304,235,209,189,195
"Norwich School District","=""1040011""","Expulsion","*","*","*","*",8
"Norwich School District","=""1040011""","Bus Suspension",21,23,"*","*","*"
"Odyssey Community School District","=""2630013""","In-School Suspension",9,7,20,22,18
"Odyssey Community School District","=""2630013""","Out-of-School Suspension",9,"*",13,6,"*"
"Odyssey Community School District","=""2630013""","Expulsion",0,0,0,0,0
"Odyssey Community School District","=""2630013""","Bus Suspension",0,0,0,0,"*"
"Old Saybrook School District","=""1060011""","In-School Suspension",52,83,27,59,40
"Old Saybrook School District","=""1060011""","Out-of-School Suspension",14,69,28,22,36
"Old Saybrook School District","=""1060011""","Expulsion",0,"*",0,"*",0
"Old Saybrook School District","=""1060011""","Bus Suspension","*","*",0,0,"*"
"Orange School District","=""1070011""","In-School Suspension",8,10,17,13,14
"Orange School District","=""1070011""","Out-of-School Suspension",0,0,"*",0,0
"Orange School District","=""1070011""","Expulsion",0,0,0,0,0
"Orange School District","=""1070011""","Bus Suspension",0,"*","*",0,"*"
"Oxford School District","=""1080011""","In-School Suspension",51,34,25,28,31
"Oxford School District","=""1080011""","Out-of-School Suspension",22,35,26,18,19
"Oxford School District","=""1080011""","Expulsion",0,0,"*","*","*"
"Oxford School District","=""1080011""","Bus Suspension","*",0,"*",0,0
"Park City Prep Charter School District","=""2830013""","In-School Suspension",71,25,12,47,100
"Park City Prep Charter School District","=""2830013""","Out-of-School Suspension",52,23,50,60,74
"Park City Prep Charter School District","=""2830013""","Expulsion",0,0,0,0,"*"
"Park City Prep Charter School District","=""2830013""","Bus Suspension","*",0,0,0,0
"Path Academy District","=""2930013""","In-School Suspension",0,0,0,0,0
"Path Academy District","=""2930013""","Out-of-School Suspension",0,0,0,94,25
"Path Academy District","=""2930013""","Expulsion",0,0,0,0,6
"Path Academy District","=""2930013""","Bus Suspension",0,0,0,0,0
"Plainfield School District","=""1090011""","In-School Suspension",359,302,294,408,491
"Plainfield School District","=""1090011""","Out-of-School Suspension",145,176,140,173,209
"Plainfield School District","=""1090011""","Expulsion","*",8,"*","*","*"
"Plainfield School District","=""1090011""","Bus Suspension",70,31,"*",9,"*"
"Plainville School District","=""1100011""","In-School Suspension",184,233,151,172,238
"Plainville School District","=""1100011""","Out-of-School Suspension",22,27,28,25,65
"Plainville School District","=""1100011""","Expulsion",0,0,0,"*","*"
"Plainville School District","=""1100011""","Bus Suspension","*","*",0,"*",0
"Plymouth School District","=""1110011""","In-School Suspension",64,77,57,83,165
"Plymouth School District","=""1110011""","Out-of-School Suspension",68,57,46,27,23
"Plymouth School District","=""1110011""","Expulsion",0,"*",0,0,"*"
"Plymouth School District","=""1110011""","Bus Suspension",0,"*","*","*",0
"Pomfret School District","=""1120011""","In-School Suspension","*",7,"*",10,18
"Pomfret School District","=""1120011""","Out-of-School Suspension","*","*","*","*",8
"Pomfret School District","=""1120011""","Expulsion",0,"*","*",0,0
"Pomfret School District","=""1120011""","Bus Suspension",0,0,0,0,0
"Portland School District","=""1130011""","In-School Suspension",57,64,83,46,52
"Portland School District","=""1130011""","Out-of-School Suspension",21,17,19,28,22
"Portland School District","=""1130011""","Expulsion","*","*","*","*",0
"Portland School District","=""1130011""","Bus Suspension","*",0,0,"*",0
"Preston School District","=""1140011""","In-School Suspension",8,14,14,7,10
"Preston School District","=""1140011""","Out-of-School Suspension","*","*",0,7,"*"
"Preston School District","=""1140011""","Expulsion",0,0,0,0,"*"
"Preston School District","=""1140011""","Bus Suspension",0,"*",0,9,"*"
"Putnam School District","=""1160011""","In-School Suspension",191,202,149,83,80
"Putnam School District","=""1160011""","Out-of-School Suspension",99,105,57,59,64
"Putnam School District","=""1160011""","Expulsion","*","*","*","*","*"
"Putnam School District","=""1160011""","Bus Suspension",7,13,"*","*",9
"Redding School District","=""1170011""","In-School Suspension",34,39,29,15,24
"Redding School District","=""1170011""","Out-of-School Suspension",0,"*","*",0,"*"
"Redding School District","=""1170011""","Expulsion",0,0,0,0,0
"Redding School District","=""1170011""","Bus Suspension","*","*",0,"*",9
"Regional School District 01","=""2010012""","In-School Suspension",51,84,53,128,95
"Regional School District 01","=""2010012""","Out-of-School Suspension",10,18,16,25,22
"Regional School District 01","=""2010012""","Expulsion","*",0,0,0,0
"Regional School District 01","=""2010012""","Bus Suspension","*","*",0,"*","*"
"Regional School District 04","=""2040012""","In-School Suspension",73,88,49,32,43
"Regional School District 04","=""2040012""","Out-of-School Suspension",34,20,14,8,14
"Regional School District 04","=""2040012""","Expulsion",0,"*","*","*","*"
"Regional School District 04","=""2040012""","Bus Suspension",0,"*",0,0,0
"Regional School District 05","=""2050012""","In-School Suspension",185,69,65,51,101
"Regional School District 05","=""2050012""","Out-of-School Suspension",67,34,38,51,46
"Regional School District 05","=""2050012""","Expulsion",0,"*",0,0,"*"
"Regional School District 05","=""2050012""","Bus Suspension",0,0,0,0,0
"Regional School District 06","=""2060012""","In-School Suspension",93,75,73,59,74
"Regional School District 06","=""2060012""","Out-of-School Suspension",36,22,24,7,9
"Regional School District 06","=""2060012""","Expulsion","*","*","*","*","*"
"Regional School District 06","=""2060012""","Bus Suspension","*","*","*","*","*"
"Regional School District 07","=""2070012""","In-School Suspension",41,27,75,69,48
"Regional School District 07","=""2070012""","Out-of-School Suspension",47,57,51,66,49
"Regional School District 07","=""2070012""","Expulsion","*",0,"*","*",0
"Regional School District 07","=""2070012""","Bus Suspension",0,0,"*","*",0
"Regional School District 08","=""2080012""","In-School Suspension",263,221,149,131,101
"Regional School District 08","=""2080012""","Out-of-School Suspension",74,38,58,40,33
"Regional School District 08","=""2080012""","Expulsion","*","*",0,0,0
"Regional School District 08","=""2080012""","Bus Suspension",0,0,0,0,0
"Regional School District 09","=""2090012""","In-School Suspension","*",0,"*",0,21
"Regional School District 09","=""2090012""","Out-of-School Suspension",16,13,14,20,17
"Regional School District 09","=""2090012""","Expulsion","*",0,0,0,0
"Regional School District 09","=""2090012""","Bus Suspension",0,0,0,0,0
"Regional School District 10","=""2100012""","In-School Suspension",181,120,131,97,81
"Regional School District 10","=""2100012""","Out-of-School Suspension",33,39,37,21,14
"Regional School District 10","=""2100012""","Expulsion",0,"*",8,"*",0
"Regional School District 10","=""2100012""","Bus Suspension","*","*","*",0,0
"Regional School District 11","=""2110012""","In-School Suspension",55,38,40,39,29
"Regional School District 11","=""2110012""","Out-of-School Suspension",28,29,36,30,16
"Regional School District 11","=""2110012""","Expulsion",0,0,0,0,0
"Regional School District 11","=""2110012""","Bus Suspension",0,0,0,"*","*"
"Regional School District 12","=""2120012""","In-School Suspension",71,30,37,34,25
"Regional School District 12","=""2120012""","Out-of-School Suspension",13,15,15,15,20
"Regional School District 12","=""2120012""","Expulsion","*","*","*",0,0
"Regional School District 12","=""2120012""","Bus Suspension",0,0,0,0,0
"Regional School District 13","=""2130012""","In-School Suspension",40,43,31,44,31
"Regional School District 13","=""2130012""","Out-of-School Suspension","*","*",8,24,18
"Regional School District 13","=""2130012""","Expulsion",0,"*",0,"*",0
"Regional School District 13","=""2130012""","Bus Suspension",0,0,"*",0,0
"Regional School District 14","=""2140012""","In-School Suspension",75,62,41,16,43
"Regional School District 14","=""2140012""","Out-of-School Suspension",31,24,31,18,20
"Regional School District 14","=""2140012""","Expulsion",0,0,0,"*","*"
"Regional School District 14","=""2140012""","Bus Suspension",0,0,0,0,0
"Regional School District 15","=""2150012""","In-School Suspension",174,217,179,161,182
"Regional School District 15","=""2150012""","Out-of-School Suspension",61,33,57,66,60
"Regional School District 15","=""2150012""","Expulsion","*",0,"*","*","*"
"Regional School District 15","=""2150012""","Bus Suspension","*","*",0,0,0
"Regional School District 16","=""2160012""","In-School Suspension",196,136,171,145,158
"Regional School District 16","=""2160012""","Out-of-School Suspension",83,67,80,39,44
"Regional School District 16","=""2160012""","Expulsion","*","*","*",8,0
"Regional School District 16","=""2160012""","Bus Suspension",0,0,"*",0,0
"Regional School District 17","=""2170012""","In-School Suspension",132,134,133,110,109
"Regional School District 17","=""2170012""","Out-of-School Suspension",34,11,11,18,41
"Regional School District 17","=""2170012""","Expulsion","*","*",0,"*",7
"Regional School District 17","=""2170012""","Bus Suspension","*","*",0,0,"*"
"Regional School District 18","=""2180012""","In-School Suspension",48,23,26,60,35
"Regional School District 18","=""2180012""","Out-of-School Suspension",13,"*",10,11,"*"
"Regional School District 18","=""2180012""","Expulsion","*","*","*","*","*"
"Regional School District 18","=""2180012""","Bus Suspension",0,0,"*",9,"*"
"Regional School District 19","=""2190012""","In-School Suspension",95,87,86,40,48
"Regional School District 19","=""2190012""","Out-of-School Suspension",82,78,50,56,61
"Regional School District 19","=""2190012""","Expulsion",0,"*","*","*",0
"Regional School District 19","=""2190012""","Bus Suspension",0,0,"*",0,"*"
"Ridgefield School District","=""1180011""","In-School Suspension",93,73,64,55,69
"Ridgefield School District","=""1180011""","Out-of-School Suspension",35,26,8,12,8
"Ridgefield School District","=""1180011""","Expulsion","*","*","*",0,"*"
"Ridgefield School District","=""1180011""","Bus Suspension","*",12,"*",0,"*"
"Rocky Hill School District","=""1190011""","In-School Suspension",223,134,53,104,80
"Rocky Hill School District","=""1190011""","Out-of-School Suspension",57,22,22,"*","*"
"Rocky Hill School District","=""1190011""","Expulsion",0,"*","*","*",0
"Rocky Hill School District","=""1190011""","Bus Suspension",0,0,0,0,"*"
"Salem School District","=""1210011""","In-School Suspension",8,"*",8,"*","*"
"Salem School District","=""1210011""","Out-of-School Suspension",18,"*","*",11,"*"
"Salem School District","=""1210011""","Expulsion",0,0,0,0,0
"Salem School District","=""1210011""","Bus Suspension","*","*","*","*","*"
"Salisbury School District","=""1220011""","In-School Suspension",15,8,"*","*",12
"Salisbury School District","=""1220011""","Out-of-School Suspension",0,"*","*",0,0
"Salisbury School District","=""1220011""","Expulsion",0,0,0,0,0
"Salisbury School District","=""1220011""","Bus Suspension",0,"*",0,0,0
"Scotland School District","=""1230011""","In-School Suspension",7,"*",14,"*",10
"Scotland School District","=""1230011""","Out-of-School Suspension",0,"*",9,7,"*"
"Scotland School District","=""1230011""","Expulsion",0,0,0,0,0
"Scotland School District","=""1230011""","Bus Suspension",0,0,"*","*",0
"Seymour School District","=""1240011""","In-School Suspension",407,239,403,387,254
"Seymour School District","=""1240011""","Out-of-School Suspension",86,118,113,105,73
"Seymour School District","=""1240011""","Expulsion","*","*","*","*","*"
"Seymour School District","=""1240011""","Bus Suspension",0,0,"*","*",0
"Sharon School District","=""1250011""","In-School Suspension","*","*","*",8,0
"Sharon School District","=""1250011""","Out-of-School Suspension",0,0,0,"*",0
"Sharon School District","=""1250011""","Expulsion",0,0,0,0,0
"Sharon School District","=""1250011""","Bus Suspension",0,0,"*",0,0
"Shelton School District","=""1260011""","In-School Suspension",617,566,514,487,502
"Shelton School District","=""1260011""","Out-of-School Suspension",176,212,126,100,94
"Shelton School District","=""1260011""","Expulsion",8,10,"*","*","*"
"Shelton School District","=""1260011""","Bus Suspension",0,"*","*","*","*"
"Sherman School District","=""1270011""","In-School Suspension",8,"*","*",10,16
"Sherman School District","=""1270011""","Out-of-School Suspension","*",0,0,"*",0
"Sherman School District","=""1270011""","Expulsion",0,0,0,0,0
"Sherman School District","=""1270011""","Bus Suspension",0,0,0,0,0
"Side By Side Charter School District","=""2700013""","In-School Suspension","*",9,"*",6,9
"Side By Side Charter School District","=""2700013""","Out-of-School Suspension","*",10,13,"*",7
"Side By Side Charter School District","=""2700013""","Expulsion",0,0,0,0,0
"Side By Side Charter School District","=""2700013""","Bus Suspension","*",0,0,"*",0
"Simsbury School District","=""1280011""","In-School Suspension",279,153,102,101,117
"Simsbury School District","=""1280011""","Out-of-School Suspension",64,34,15,18,22
"Simsbury School District","=""1280011""","Expulsion",6,"*",0,0,"*"
"Simsbury School District","=""1280011""","Bus Suspension",0,0,0,0,0
"Somers School District","=""1290011""","In-School Suspension",205,161,88,98,106
"Somers School District","=""1290011""","Out-of-School Suspension",30,31,28,30,30
"Somers School District","=""1290011""","Expulsion",0,0,0,0,0
"Somers School District","=""1290011""","Bus Suspension",0,"*","*",0,0
"South Windsor School District","=""1320011""","In-School Suspension",255,221,191,140,185
"South Windsor School District","=""1320011""","Out-of-School Suspension",45,69,96,77,72
"South Windsor School District","=""1320011""","Expulsion",0,0,6,6,0
"South Windsor School District","=""1320011""","Bus Suspension","*",13,11,"*",9
"Southington School District","=""1310011""","In-School Suspension",351,313,258,323,276
"Southington School District","=""1310011""","Out-of-School Suspension",140,122,84,81,90
"Southington School District","=""1310011""","Expulsion",6,"*","*",10,9
"Southington School District","=""1310011""","Bus Suspension","*",0,"*",7,7
"Sprague School District","=""1330011""","In-School Suspension",54,47,46,56,36
"Sprague School District","=""1330011""","Out-of-School Suspension",12,"*",12,"*",13
"Sprague School District","=""1330011""","Expulsion",0,0,"*","*",0
"Sprague School District","=""1330011""","Bus Suspension","*","*","*","*","*"
"Stafford School District","=""1340011""","In-School Suspension",355,249,165,177,156
"Stafford School District","=""1340011""","Out-of-School Suspension",44,46,46,23,39
"Stafford School District","=""1340011""","Expulsion",7,"*","*","*",6
"Stafford School District","=""1340011""","Bus Suspension",0,0,"*","*","*"
"Stamford Academy District","=""2820013""","In-School Suspension",0,8,58,23,15
"Stamford Academy District","=""2820013""","Out-of-School Suspension","*",54,41,35,"*"
"Stamford Academy District","=""2820013""","Expulsion",0,0,0,0,0
"Stamford Academy District","=""2820013""","Bus Suspension",0,0,0,0,0
"Stamford Charter School for Excellence District","=""2960013""","In-School Suspension",0,0,0,0,"*"
"Stamford Charter School for Excellence District","=""2960013""","Out-of-School Suspension",0,0,0,0,0
"Stamford Charter School for Excellence District","=""2960013""","Expulsion",0,0,0,0,0
"Stamford Charter School for Excellence District","=""2960013""","Bus Suspension",0,0,0,0,"*"
"Stamford School District","=""1350011""","In-School Suspension",263,206,170,66,293
"Stamford School District","=""1350011""","Out-of-School Suspension",550,410,504,531,606
"Stamford School District","=""1350011""","Expulsion",49,39,34,23,29
"Stamford School District","=""1350011""","Bus Suspension",0,0,"*","*",10
"Sterling School District","=""1360011""","In-School Suspension",60,0,50,44,19
"Sterling School District","=""1360011""","Out-of-School Suspension",6,0,24,21,8
"Sterling School District","=""1360011""","Expulsion",0,0,0,0,0
"Sterling School District","=""1360011""","Bus Suspension","*",56,6,"*",12
"Stonington School District","=""1370011""","In-School Suspension",375,312,286,226,216
"Stonington School District","=""1370011""","Out-of-School Suspension",64,35,33,51,50
"Stonington School District","=""1370011""","Expulsion",0,"*","*","*","*"
"Stonington School District","=""1370011""","Bus Suspension",14,16,"*","*","*"
"Stratford School District","=""1380011""","In-School Suspension",845,1120,713,812,806
"Stratford School District","=""1380011""","Out-of-School Suspension",139,141,136,43,54
"Stratford School District","=""1380011""","Expulsion",0,0,0,0,0
"Stratford School District","=""1380011""","Bus Suspension",19,29,23,35,24
"Suffield School District","=""1390011""","In-School Suspension",265,152,144,34,316
"Suffield School District","=""1390011""","Out-of-School Suspension",58,39,33,36,50
"Suffield School District","=""1390011""","Expulsion",0,0,"*","*","*"
"Suffield School District","=""1390011""","Bus Suspension",11,"*","*",0,19
"The Bridge Academy District","=""2690013""","In-School Suspension",20,17,32,50,32
"The Bridge Academy District","=""2690013""","Out-of-School Suspension",130,108,48,52,63
"The Bridge Academy District","=""2690013""","Expulsion",10,12,8,"*","*"
"The Bridge Academy District","=""2690013""","Bus Suspension",0,"*","*",12,20
"The Gilbert School District","=""9020022""","In-School Suspension",164,241,283,454,209
"The Gilbert School District","=""9020022""","Out-of-School Suspension",86,87,101,171,62
"The Gilbert School District","=""9020022""","Expulsion",0,0,0,0,0
"The Gilbert School District","=""9020022""","Bus Suspension",0,0,0,0,0
"Thomaston School District","=""1400011""","In-School Suspension",110,80,62,85,103
"Thomaston School District","=""1400011""","Out-of-School Suspension",48,51,24,34,41
"Thomaston School District","=""1400011""","Expulsion",0,0,"*","*","*"
"Thomaston School District","=""1400011""","Bus Suspension",0,0,0,0,0
"Thompson School District","=""1410011""","In-School Suspension",134,96,54,55,94
"Thompson School District","=""1410011""","Out-of-School Suspension",100,90,63,45,110
"Thompson School District","=""1410011""","Expulsion",0,0,0,0,0
"Thompson School District","=""1410011""","Bus Suspension",15,7,10,8,0
"Tolland School District","=""1420011""","In-School Suspension",138,214,124,77,123
"Tolland School District","=""1420011""","Out-of-School Suspension",31,38,34,13,22
"Tolland School District","=""1420011""","Expulsion",8,"*","*","*",12
"Tolland School District","=""1420011""","Bus Suspension",0,"*","*",0,0
"Torrington School District","=""1430011""","In-School Suspension",841,602,571,385,514
"Torrington School District","=""1430011""","Out-of-School Suspension",388,307,271,258,241
"Torrington School District","=""1430011""","Expulsion",13,7,20,6,10
"Torrington School District","=""1430011""","Bus Suspension",23,28,24,22,31
"Trailblazers Academy District","=""2780013""","In-School Suspension","*","*",9,0,"*"
"Trailblazers Academy District","=""2780013""","Out-of-School Suspension","*","*",17,25,70
"Trailblazers Academy District","=""2780013""","Expulsion",0,0,0,0,0
"Trailblazers Academy District","=""2780013""","Bus Suspension","*",0,0,"*",0
"Trumbull School District","=""1440011""","In-School Suspension",80,97,101,82,70
"Trumbull School District","=""1440011""","Out-of-School Suspension",100,87,59,55,40
"Trumbull School District","=""1440011""","Expulsion",11,12,"*","*","*"
"Trumbull School District","=""1440011""","Bus Suspension",0,"*","*","*","*"
"Unified School District #2","=""3470015""","In-School Suspension",51,43,55,71,72
"Unified School District #2","=""3470015""","Out-of-School Suspension",57,90,127,81,100
"Unified School District #2","=""3470015""","Expulsion",0,0,0,0,0
"Unified School District #2","=""3470015""","Bus Suspension",0,0,0,0,0
"Union School District","=""1450011""","In-School Suspension",0,0,0,0,"*"
"Union School District","=""1450011""","Out-of-School Suspension",0,0,0,0,0
"Union School District","=""1450011""","Expulsion",0,0,0,0,0
"Union School District","=""1450011""","Bus Suspension",0,0,0,0,0
"Vernon School District","=""1460011""","In-School Suspension",858,1023,622,925,942
"Vernon School District","=""1460011""","Out-of-School Suspension",170,218,275,321,449
"Vernon School District","=""1460011""","Expulsion","*",0,"*","*","*"
"Vernon School District","=""1460011""","Bus Suspension",37,19,15,10,11
"Voluntown School District","=""1470011""","In-School Suspension",13,"*","*",9,"*"
"Voluntown School District","=""1470011""","Out-of-School Suspension",0,0,0,0,0
"Voluntown School District","=""1470011""","Expulsion",0,0,0,0,0
"Voluntown School District","=""1470011""","Bus Suspension",0,0,0,0,"*"
"Wallingford School District","=""1480011""","In-School Suspension",780,681,577,394,278
"Wallingford School District","=""1480011""","Out-of-School Suspension",201,213,186,148,113
"Wallingford School District","=""1480011""","Expulsion",0,"*",0,"*",6
"Wallingford School District","=""1480011""","Bus Suspension","*",41,24,19,"*"
"Waterbury School District","=""1510011""","In-School Suspension",7272,6955,7709,6577,6193
"Waterbury School District","=""1510011""","Out-of-School Suspension",6332,6148,5994,5854,6557
"Waterbury School District","=""1510011""","Expulsion",7,27,27,"*","*"
"Waterbury School District","=""1510011""","Bus Suspension",107,68,66,116,131
"Waterford School District","=""1520011""","In-School Suspension",240,256,306,309,310
"Waterford School District","=""1520011""","Out-of-School Suspension",49,59,44,33,56
"Waterford School District","=""1520011""","Expulsion","*","*","*","*","*"
"Waterford School District","=""1520011""","Bus Suspension","*","*","*","*","*"
"Watertown School District","=""1530011""","In-School Suspension",623,564,415,322,375
"Watertown School District","=""1530011""","Out-of-School Suspension",213,177,242,58,73
"Watertown School District","=""1530011""","Expulsion","*",9,11,"*",8
"Watertown School District","=""1530011""","Bus Suspension",8,13,6,"*","*"
"West Hartford School District","=""1550011""","In-School Suspension",677,500,603,554,705
"West Hartford School District","=""1550011""","Out-of-School Suspension",172,142,203,186,228
"West Hartford School District","=""1550011""","Expulsion","*","*",8,0,10
"West Hartford School District","=""1550011""","Bus Suspension",8,13,"*",9,"*"
"West Haven School District","=""1560011""","In-School Suspension",1042,1008,595,319,420
"West Haven School District","=""1560011""","Out-of-School Suspension",672,501,545,352,389
"West Haven School District","=""1560011""","Expulsion",32,21,11,8,22
"West Haven School District","=""1560011""","Bus Suspension",85,91,58,87,86
"Westbrook School District","=""1540011""","In-School Suspension",299,88,52,"*","*"
"Westbrook School District","=""1540011""","Out-of-School Suspension","*",13,8,"*","*"
"Westbrook School District","=""1540011""","Expulsion",0,"*",0,0,0
"Westbrook School District","=""1540011""","Bus Suspension",0,"*",0,0,0
"Weston School District","=""1570011""","In-School Suspension",30,50,40,27,50
"Weston School District","=""1570011""","Out-of-School Suspension","*",20,12,"*",18
"Weston School District","=""1570011""","Expulsion","*","*","*",0,"*"
"Weston School District","=""1570011""","Bus Suspension",0,0,0,0,"*"
"Westport School District","=""1580011""","In-School Suspension",90,45,106,108,85
"Westport School District","=""1580011""","Out-of-School Suspension",26,8,26,19,19
"Westport School District","=""1580011""","Expulsion","*",0,"*",0,0
"Westport School District","=""1580011""","Bus Suspension","*",0,13,"*","*"
"Wethersfield School District","=""1590011""","In-School Suspension",169,217,194,129,205
"Wethersfield School District","=""1590011""","Out-of-School Suspension",62,73,47,70,76
"Wethersfield School District","=""1590011""","Expulsion","*",0,"*","*",0
"Wethersfield School District","=""1590011""","Bus Suspension",0,0,0,"*",0
"Willington School District","=""1600011""","In-School Suspension",23,20,23,20,6
"Willington School District","=""1600011""","Out-of-School Suspension",0,7,"*","*","*"
"Willington School District","=""1600011""","Expulsion",0,0,"*",0,0
"Willington School District","=""1600011""","Bus Suspension","*",0,"*","*","*"
"Wilton School District","=""1610011""","In-School Suspension",39,19,33,60,39
"Wilton School District","=""1610011""","Out-of-School Suspension",20,29,14,18,10
"Wilton School District","=""1610011""","Expulsion","*","*",0,0,"*"
"Wilton School District","=""1610011""","Bus Suspension","*","*","*","*",0
"Winchester School District","=""1620011""","In-School Suspension",42,33,14,13,12
"Winchester School District","=""1620011""","Out-of-School Suspension",10,34,17,10,8
"Winchester School District","=""1620011""","Expulsion",0,0,0,0,0
"Winchester School District","=""1620011""","Bus Suspension",0,"*",0,0,"*"
"Windham School District","=""1630011""","In-School Suspension",1571,899,1114,729,982
"Windham School District","=""1630011""","Out-of-School Suspension",692,1107,1047,601,471
"Windham School District","=""1630011""","Expulsion",19,36,34,10,13
"Windham School District","=""1630011""","Bus Suspension",44,34,20,26,24
"Windsor Locks School District","=""1650011""","In-School Suspension",257,244,256,209,242
"Windsor Locks School District","=""1650011""","Out-of-School Suspension",87,69,67,87,70
"Windsor Locks School District","=""1650011""","Expulsion",15,8,10,11,7
"Windsor Locks School District","=""1650011""","Bus Suspension",0,8,"*","*",0
"Windsor School District","=""1640011""","In-School Suspension",930,807,882,1002,1110
"Windsor School District","=""1640011""","Out-of-School Suspension",189,177,221,171,228
"Windsor School District","=""1640011""","Expulsion",11,12,"*",8,"*"
"Windsor School District","=""1640011""","Bus Suspension",22,21,45,81,37
"Wolcott School District","=""1660011""","In-School Suspension",259,206,231,146,204
"Wolcott School District","=""1660011""","Out-of-School Suspension",78,25,54,43,38
"Wolcott School District","=""1660011""","Expulsion","*",0,"*",0,"*"
"Wolcott School District","=""1660011""","Bus Suspension",0,"*",0,"*",0
